name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T06:00:00,15.4,15.4,13.1,86.17,0,0,,0,0,5.8,4,352.1,1018,94,24.1,0,0,0,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T07:00:00,14.3,14.3,12.3,88,0,0,,0,0,6.8,6.7,63,1021.2,8.1,11.4,11.1,0,0,10,Clear,clear-day,"76726099999,76632099999,76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T08:00:00,16.4,16.4,12.8,79.24,0,0,,0,0,10.4,3.5,86,1012.4,13.2,4.4,123.2,0.4,1,10,Clear,clear-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T09:00:00,18.1,18.1,13.1,72.7,0,0,,0,0,10.8,3.4,79,1012,23.5,9.6,302.8,1.1,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T10:00:00,20.2,20.2,13.6,65.77,0,0,,0,0,13.3,6.6,260,1016.8,16.6,6.5,572.2,2.1,6,10,Clear,clear-day,"76726099999,76680099999,MMSM"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T11:00:00,22.4,22.4,12.4,53.07,0,0,,0,0,14.4,8.4,73,1020.9,5.3,8.4,744.4,2.7,7,10,Clear,clear-day,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T12:00:00,24.3,24.3,12,46.15,0,0,,0,0,16.6,7.3,91,1008.4,34.4,8,751,2.7,8,10,Partially cloudy,partly-cloudy-day,"76679399999,76680099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T13:00:00,25.4,25.4,11.2,41.09,0,0,,0,0,18,9.5,323,1018.4,38.1,7.7,772.2,2.8,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T14:00:00,26.4,26.4,10.6,36.98,0,0,,0,0,18.7,12.3,328,1016.9,53.7,7.9,690.6,2.5,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T15:00:00,26.6,26.6,12,40.26,0,0,,0,0,19.8,8.6,359.1,1011,52.5,22.8,538.6,1.9,5,10,Partially cloudy,partly-cloudy-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T16:00:00,27,26.6,9.7,33.81,0,0,,0,0,10.8,16.5,115,1004.7,89.4,7,448.7,1.6,4,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T17:00:00,25.1,25.1,11.6,42.88,0,0,,0,0,40.7,15.2,24,1014.1,87.7,11.4,328.8,1.2,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T18:00:00,21.9,21.9,13.1,57.41,0,0,,0,0,21.2,18.6,102,1004.7,97.6,10.9,102.7,0.4,1,10,Overcast,cloudy,"76726099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T19:00:00,20.8,20.8,13.9,64.49,0,0,,0,0,16.9,10.8,139,1016.7,99,11.9,3.8,0,0,10,Overcast,cloudy,"76726099999,76675399999,76680099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T20:00:00,19.6,19.6,13.7,68.7,0,0,,0,0,16.6,7.1,180,1016.9,99.3,14.6,0,0,0,10,Overcast,cloudy,"76726099999,76679399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T21:00:00,20.1,20.1,13.6,66.14,0,0,,0,0,17.3,8.4,26,1007.1,99.7,15.3,0,0,0,10,Overcast,cloudy,"76726099999,76680099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T22:00:00,17.1,17.1,14.1,82.52,0.1,100,rain,0,0,17.3,7.6,60,1027.4,90,16,0,0,0,10,"Rain, Partially cloudy",rain,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T23:00:00,18.1,18.1,14.1,77.47,0,0,,0,0,14.8,11.2,10,1027.4,90,16,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T00:00:00,17,17,13.6,80.39,0,0,,0,0,13.3,5,352.4,1019,100,24.1,0,0,0,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T01:00:00,17,17,11.5,70.01,0,0,,0,0,11.9,13,335,1027.6,89,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"76679399999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T02:00:00,17.1,17.1,10.1,63.41,0.1,100,rain,0,0,11.5,14.8,30,1027.1,90,16,0,0,0,10,"Rain, Partially cloudy",rain,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T03:00:00,16.1,16.1,11.1,72.23,0,0,,0,0,6.8,13,30,1007,90,16,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T04:00:00,16.1,16.1,10.1,67.57,0,0,,0,0,8.6,5.4,350,1026.4,90,16,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T05:00:00,14.3,14.3,13,91.89,0,0,,0,0,10.8,5.8,345.5,1018,100,24.1,0,0,0,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T06:00:00,14.8,14.8,12.9,87.9,0,0,,0,0,10.4,3.6,264,1010.1,12.6,15.3,0,0,0,10,Clear,clear-night,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T07:00:00,15.5,15.5,11.7,78.15,0,0,,0,0,10.8,5.9,339,1020.6,74.8,13.6,7.6,0,0,10,Partially cloudy,partly-cloudy-day,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T08:00:00,17.3,17.3,11.9,70.73,0,0,,0,0,15.1,9.3,359,1021.7,74.1,11.5,99.5,0.4,1,10,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T09:00:00,19.2,19.2,11.4,60.59,0,0,,0,0,16.2,6,328,1011.6,73.9,10.3,198.9,0.7,2,10,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T10:00:00,19.4,19.4,13.1,66.9,0,0,,0,0,16.9,10.1,239,1013,40.4,4.4,384.4,1.4,4,10,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T11:00:00,21.1,21.1,7.3,40.72,0,0,,0,0,14.4,7.4,56,1022.1,46,10.2,537.7,1.9,5,10,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T12:00:00,22.3,22.3,8.2,40.24,0,0,,0,0,14.4,8.5,19,1009.8,42.4,10.2,713.3,2.6,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T13:00:00,25,25,8.5,35,0,0,,0,0,22.7,11,37,1019.4,41.8,10.7,917.2,3.3,9,10,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T14:00:00,25.8,25.8,7.4,30.98,0,0,,0,0,22.3,13.5,358,1018.4,46.4,11.7,847.6,3.1,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T15:00:00,26.3,26.3,6.5,28.33,0,0,,0,0,20.5,7.3,355,1004.6,45.4,13.7,728.8,2.6,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T16:00:00,26.9,26.2,4.4,23.53,0,0,,0,0,18,17.9,328,1021.9,86.2,19.1,482.8,1.7,5,10,Partially cloudy,partly-cloudy-day,"76726099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T17:00:00,25.6,25.6,9.9,37.06,0,0,,0,0,18,28.5,352,1015.6,87.3,15.8,290.5,1,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T18:00:00,23.7,23.7,10.6,43.61,0.66,100,rain,0,0,35.6,25.9,358,1012,88.8,17.9,106.4,0.4,1,10,"Rain, Partially cloudy",rain,"76726099999,76679399999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T19:00:00,20.9,20.9,11.4,54.61,0,0,,0,0,36,28.4,360,1017.6,77.7,15.9,3,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T20:00:00,19,19,8,49.03,0,0,,0,0,28.8,21.8,351,1026.4,51,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"76679399999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T21:00:00,18.6,18.6,10.5,59.46,0,0,,0,0,18,13.1,359,1009,91.9,18.8,0,0,0,10,Overcast,cloudy,"76726099999,76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T22:00:00,18,18,11,63.61,0,0,,0,0,18,18.4,360,1028.8,100,16,0,0,0,10,Overcast,cloudy,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-06T23:00:00,17.1,17.1,12.1,72.41,0,0,,0,0,18,20.5,360,1028.4,90,16,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T00:00:00,17,17,13,77.3,0.2,100,rain,0,0,13,11.2,270,1010.2,100,16,0,0,0,10,"Rain, Overcast",rain,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T01:00:00,17.1,17.1,11.1,67.78,0,0,,0,0,15.8,11.2,360,1028.1,90,16,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T02:00:00,17.1,17.1,10.1,63.41,0,0,,0,0,15.1,11.2,10,1027.4,90,16,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T03:00:00,17.1,17.1,11.1,67.78,0,0,,0,0,14.4,13,360,1007.1,90,13,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T04:00:00,17.1,17.1,11.1,67.78,0,0,,0,0,15.5,7.6,10,1027.4,100,13,0,0,0,10,Overcast,cloudy,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T05:00:00,15,15,12.1,82.8,0.6,100,rain,0,0,15.1,7.2,354.9,1019,80.5,24.1,0,0,0,10,"Rain, Partially cloudy",rain,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T06:00:00,14.9,14.9,12.5,85.55,0.5,100,rain,0,0,13.7,7.9,3.6,1020,87.6,24.1,0,0,0,10,"Rain, Partially cloudy",rain,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T07:00:00,15.9,15.9,12.9,82.52,0,0,,0,0,12.6,6.7,308,1013.4,97.3,5.3,1.2,0,0,10,Overcast,cloudy,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T08:00:00,16.6,16.6,11.8,73.17,0,0,,0,0,15.5,10.5,16,1023.2,98.7,9,25.2,0.1,0,10,Overcast,cloudy,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T09:00:00,16.7,16.7,11.9,72.88,0,0,,0,0,17.6,14.2,1,1013.9,98.9,9,33.9,0.1,0,10,Overcast,cloudy,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T10:00:00,17.7,17.7,11.8,68.42,0,0,,0,0,20.5,16.7,8,1024.4,93.1,8.6,128.8,0.5,1,10,Overcast,cloudy,"76726099999,76679399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T11:00:00,18.8,18.8,11.6,62.69,0,0,,0,0,20.5,18.1,352,1023.8,89.5,9.8,118.4,0.4,1,10,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T12:00:00,19.6,19.6,13.8,68.83,0.3,100,rain,0,0,19.4,7,352,1013.4,88.7,4.7,266.2,1,3,10,"Rain, Partially cloudy",rain,"76726099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T13:00:00,20.6,20.6,11.2,54.78,0,0,,0,0,25.2,17.9,334,1021.6,89.8,10.6,730.3,2.6,7,10,Partially cloudy,partly-cloudy-day,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T14:00:00,20.7,20.7,11.4,55.26,0,0,,0,0,21.6,22.5,359,1020.6,88.8,11.3,573.5,2.1,6,10,Partially cloudy,partly-cloudy-day,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T15:00:00,20.3,20.3,10.8,54.41,0,0,,0,0,32.4,23.3,356,1015,91.3,13.6,427,1.5,4,10,Overcast,cloudy,"76679399999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T16:00:00,18.7,18.7,11.1,61.35,0,0,,0,0,32.4,24,16,1020.3,90.5,13.1,223,0.8,2,10,Overcast,cloudy,"76679399999,76680099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T17:00:00,18.4,18.4,11,62,0,0,,0,0,32.4,18.9,354,1020.6,92.2,12.4,121.1,0.4,1,10,Overcast,cloudy,"76679399999,76680099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T18:00:00,17.3,17.3,10.8,65.76,0,0,,0,0,28.8,16.8,334,1010,99.5,11.2,26.2,0.1,0,10,Overcast,cloudy,"76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T19:00:00,16.5,16.5,10.9,69.4,0,0,,0,0,20.5,13.5,316,1021.1,100,13.7,0.7,0,0,10,Overcast,cloudy,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T20:00:00,16.3,16.3,10.8,69.88,0,0,,0,0,22,10.8,335,1022.1,100,13.7,0,0,0,10,Overcast,cloudy,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T21:00:00,16.1,16.1,10.1,67.71,0,0,,0,0,22,12.3,329,1012.6,98.1,13.7,0,0,0,10,Overcast,cloudy,"76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T22:00:00,15.5,15.5,10.1,70.39,0,0,,0,0,39.6,12.9,323,1023.3,93.9,13.7,0,0,0,10,Overcast,cloudy,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-07T23:00:00,15.9,15.9,9,63.68,0,0,,0,0,19.8,11.1,328,1029.9,97,15.8,0,0,0,10,Overcast,cloudy,"76675399999,76679399999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T00:00:00,16.1,16.1,9.1,63.19,0,0,,0,0,18.4,13,330,1012.8,100,16,0,0,0,10,Overcast,cloudy,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T01:00:00,15.9,15.9,9.1,64.19,0,0,,0,0,16.2,8.1,357,1029.1,97,15.9,0,0,0,10,Overcast,cloudy,"76675399999,76679399999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T02:00:00,15.1,15.1,9.1,67.37,0,0,,0,0,15.5,11.2,300,1028.4,100,16,0,0,0,10,Overcast,cloudy,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T03:00:00,14,14,11.7,86.03,0,0,,0,0,15.8,6.5,347.9,1021,99.9,24.1,0,0,0,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T04:00:00,15.1,15.1,10.1,72.04,0,0,,0,0,13.7,9.4,300,1027.8,100,16,0,0,0,10,Overcast,cloudy,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T05:00:00,15.1,15.1,9.1,67.37,0,0,,0,0,11.9,7.6,30,1028.1,100,16,0,0,0,10,Overcast,cloudy,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T06:00:00,13.2,13.2,12.4,94.9,0,0,,0,0,9,3.6,270,1015.3,100,2,0,0,0,10,Overcast,cloudy,76680099999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T07:00:00,13.7,13.7,11.5,86.45,0,0,,0,0,10.4,12,301,1023.6,100,8.9,3.7,0,0,10,Overcast,cloudy,"76679399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T08:00:00,13.8,13.8,11.4,85.24,0,0,,0,0,13.7,11.9,326,1024.4,98.8,9.2,45.5,0.2,0,10,Overcast,cloudy,"76726099999,76680099999,MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T09:00:00,13.9,13.9,11.3,84.34,0,0,,0,0,18,5.2,303,1016.7,96.2,3.6,136.7,0.5,1,10,Overcast,cloudy,"76675399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T10:00:00,15,15,12,82.23,0,0,,0,0,18.7,3.8,316,1017.3,97.8,3.7,218.2,0.8,2,10,Overcast,cloudy,"76726099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T11:00:00,16.2,16.2,12.3,77.85,0,0,,0,0,23.8,12.1,299,1017.6,96.9,6.4,392.9,1.4,4,10,Overcast,cloudy,"76726099999,76680099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T12:00:00,17.1,17.1,12.7,75.45,0,0,,0,0,27,7,315,1015.2,97.8,8.5,385.4,1.4,4,10,Overcast,cloudy,"76726099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T13:00:00,18.4,18.4,11.1,62.35,0,0,,0,0,27.4,15,287,1025.7,97.5,13.8,309.7,1.1,3,10,Overcast,cloudy,"76726099999,76675399999,76679399999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T14:00:00,19.2,19.2,13.2,68.29,0,0,,0,0,29.5,13.5,223,1012.9,87.8,9.1,352.4,1.3,4,10,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T15:00:00,19.1,19.1,11.9,63.01,0,0,,0,0,30.2,11.9,309,1009.8,98.7,11,268.1,1,3,10,Overcast,cloudy,"76726099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T16:00:00,19.5,19.5,13,66.24,0,0,,0,0,30.2,17.7,332,1010.7,94.8,8.2,317.1,1.1,3,10,Overcast,cloudy,"76726099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T17:00:00,18.4,18.4,13.5,73.11,0,0,,0,0,29.9,17.3,323,1009.1,94.9,7.7,109.1,0.4,1,10,Overcast,cloudy,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T18:00:00,17.7,17.7,12.4,70.91,0,0,,0,0,36,16.9,332,1009.1,98.8,11,61,0.2,1,10,Overcast,cloudy,"76726099999,76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T19:00:00,17,17,12.5,74.97,0,0,,0,0,22.3,16.6,334,1019.9,100,8.6,0.7,0,0,10,Overcast,cloudy,"76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T20:00:00,15.6,15.6,12.6,82.23,0.481,100,rain,0,0,20.2,7.3,335,1020.8,100,7,0,0,0,10,"Rain, Overcast",rain,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T21:00:00,15.5,15.5,13,85.15,0.481,100,rain,0,0,20.5,8.4,297,1012.2,100,6.6,0,0,0,10,"Rain, Overcast",rain,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T22:00:00,16,16,12,77.15,0,0,,0,0,19.8,11.2,290,1027.8,88,13,0,0,0,10,Partially cloudy,partly-cloudy-night,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-08T23:00:00,14.9,14.9,11.8,81.93,0,0,,0,0,16.9,11.4,289,1027.4,88,13.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-09T00:00:00,13,13,11,87.65,0,0,,0,0,13.7,9.4,100,1008.2,88,16,0,0,0,10,Partially cloudy,partly-cloudy-night,MMTO
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-09T01:00:00,15,15,11,76.99,0,0,,0,0,13,11.2,20,1026.4,88,13,0,0,0,10,Partially cloudy,partly-cloudy-night,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-09T02:00:00,13.1,13.1,11.1,87.66,0,0,,0,0,11.2,14.8,80,1026.7,100,16,0,0,0,10,Overcast,cloudy,76675399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-09T03:00:00,14,14,11.3,83.78,0,0,,0,0,10.1,5.8,22.9,1017,72.5,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-09T04:00:00,13,13,11,87.65,0,0,,0,0,9,7.6,320,1024.7,88,11,0,0,0,10,Partially cloudy,partly-cloudy-night,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-09T05:00:00,13.9,13.9,11,82.44,0,0,,0,0,7.6,7.1,20,1025.1,88.1,11.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-09T06:00:00,13.2,13.2,10.5,83.43,0,0,,0,0,7.2,6.1,32,1010.6,77.9,8.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-09T07:00:00,13.3,13.3,11.5,88.85,0,0,,0,0,18,7.2,330,1012.1,61.3,3.8,7.3,0,0,10,Partially cloudy,partly-cloudy-day,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-09T08:00:00,14,14,11.4,84.7,0,0,,0,0,25.2,4.4,346,1013.9,89.4,4.3,104.6,0.4,1,10,Partially cloudy,partly-cloudy-day,"76675399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-09T09:00:00,14.1,14.1,11.6,84.55,0,0,,0,0,28.8,3.3,135,1012.1,98.3,3.3,319,1.1,3,10,Overcast,cloudy,"76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-09T10:00:00,16.3,16.3,13.2,81.5,0,0,,0,0,32.4,4.3,158,1013.1,97.4,2.8,509.4,1.8,5,10,Overcast,cloudy,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-09T11:00:00,19.6,19.6,12.8,64.81,0,0,,0,0,36,12.6,142,1013.3,80.7,3.8,446.1,1.6,4,10,Partially cloudy,partly-cloudy-day,"76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-09T12:00:00,20.5,20.5,12,58.11,0,0,,0,0,14.8,16.7,146,1009.2,88.7,8.1,474.1,1.7,5,10,Partially cloudy,partly-cloudy-day,"76680099999,76675099999,MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-09T13:00:00,21.4,21.4,13.3,60.25,0,0,,0,0,20.2,21.8,128,1010.1,89.4,5.7,407.6,1.5,4,10,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,76675099999,MMTO"
